 0.7420000E+02 -0.4415612E+01 -0.2988464E+01 -0.1580703E+01 -0.4325463E-01  0.7456785E+00  0.4385825E+01  0.1181211E+01  0.1002545E+02  0.2770755E+01  0.1429620E+02  0.5945650E+01  0.1128160E+02  0.1760132E+02  0.2467101E+02  0.3265192E+02  0.4263131E+02
 0.7440000E+02 -0.4468020E+01 -0.3041596E+01 -0.1630101E+01 -0.9880421E-01  0.7274965E+00  0.4319952E+01  0.1205079E+01  0.1002886E+02  0.2703795E+01  0.1437811E+02  0.5966034E+01  0.1133320E+02  0.1769216E+02  0.2480542E+02  0.3283450E+02  0.4287255E+02
 0.7460000E+02 -0.4519306E+01 -0.3093842E+01 -0.1678760E+01 -0.1541039E+00  0.7108602E+00  0.4249366E+01  0.1235700E+01  0.1002701E+02  0.2648148E+01  0.1445006E+02  0.5986089E+01  0.1138406E+02  0.1778200E+02  0.2493855E+02  0.3301550E+02  0.4311181E+02
 0.7480000E+02 -0.4569458E+01 -0.3145191E+01 -0.1726678E+01 -0.2091106E+00  0.6956588E+00  0.4174155E+01  0.1272752E+01  0.1002009E+02  0.2602796E+01  0.1451320E+02  0.6005825E+01  0.1143418E+02  0.1787082E+02  0.2507037E+02  0.3319486E+02  0.4334905E+02
 0.7500000E+02 -0.4618463E+01 -0.3195633E+01 -0.1773854E+01 -0.2637816E+00  0.6817847E+00  0.4094421E+01  0.1315929E+01  0.1000826E+02  0.2566869E+01  0.1456856E+02  0.6025256E+01  0.1148353E+02  0.1795860E+02  0.2520086E+02  0.3337258E+02  0.4358423E+02
 0.7520000E+02 -0.4666311E+01 -0.3245158E+01 -0.1820287E+01 -0.3180752E+00  0.6691330E+00  0.4010283E+01  0.1364931E+01  0.9991608E+01  0.2539630E+01  0.1461701E+02  0.6044396E+01  0.1153212E+02  0.1804534E+02  0.2533001E+02  0.3354861E+02  0.4381732E+02
 0.7540000E+02 -0.4712990E+01 -0.3293757E+01 -0.1865975E+01 -0.3719505E+00  0.6576020E+00  0.3921876E+01  0.1419466E+01  0.9970213E+01  0.2520465E+01  0.1465933E+02  0.6063260E+01  0.1157995E+02  0.1813103E+02  0.2545780E+02  0.3372294E+02  0.4404827E+02
 0.7560000E+02 -0.4758493E+01 -0.3341421E+01 -0.1910919E+01 -0.4253676E+00  0.6470936E+00  0.3829357E+01  0.1479241E+01  0.9944103E+01  0.2508867E+01  0.1469621E+02  0.6081866E+01  0.1162701E+02  0.1821566E+02  0.2558421E+02  0.3389555E+02  0.4427707E+02
 0.7580000E+02 -0.4802811E+01 -0.3388144E+01 -0.1955118E+01 -0.4782880E+00  0.6375126E+00  0.3732902E+01  0.1543961E+01  0.9913274E+01  0.2504429E+01  0.1472825E+02  0.6100233E+01  0.1167329E+02  0.1829922E+02  0.2570924E+02  0.3406641E+02  0.4450368E+02
 0.7600000E+02 -0.4845936E+01 -0.3433918E+01 -0.1998573E+01 -0.5306745E+00  0.6287677E+00  0.3632707E+01  0.1613327E+01  0.9877688E+01  0.2506833E+01  0.1475596E+02  0.6118381E+01  0.1171880E+02  0.1838170E+02  0.2583286E+02  0.3423552E+02  0.4472808E+02
 0.7620000E+02 -0.4887862E+01 -0.3478739E+01 -0.2041285E+01 -0.5824915E+00  0.6207708E+00  0.3528993E+01  0.1687032E+01  0.9837277E+01  0.2515842E+01  0.1477979E+02  0.6136334E+01  0.1176352E+02  0.1846309E+02  0.2595507E+02  0.3440284E+02  0.4495025E+02
 0.7640000E+02 -0.4928584E+01 -0.3522601E+01 -0.2083255E+01 -0.6337046E+00  0.6134376E+00  0.3421998E+01  0.1764759E+01  0.9791940E+01  0.2531289E+01  0.1480013E+02  0.6154117E+01  0.1180747E+02  0.1854340E+02  0.2607586E+02  0.3456838E+02  0.4517017E+02
 0.7660000E+02 -0.4968096E+01 -0.3565499E+01 -0.2124485E+01 -0.6842815E+00  0.6066872E+00  0.3311986E+01  0.1846181E+01  0.9741550E+01  0.2553073E+01  0.1481733E+02  0.6171757E+01  0.1185064E+02  0.1862262E+02  0.2619523E+02  0.3473211E+02  0.4538781E+02
 0.7680000E+02 -0.5006395E+01 -0.3607431E+01 -0.2164976E+01 -0.7341913E+00  0.6004422E+00  0.3199238E+01  0.1930961E+01  0.9685954E+01  0.2581152E+01  0.1483166E+02  0.6189284E+01  0.1189303E+02  0.1870074E+02  0.2631316E+02  0.3489404E+02  0.4560318E+02
 0.7700000E+02 -0.5043479E+01 -0.3648393E+01 -0.2204731E+01 -0.7834049E+00  0.5946288E+00  0.3084057E+01  0.2018751E+01  0.9624972E+01  0.2615534E+01  0.1484338E+02  0.6206729E+01  0.1193465E+02  0.1877777E+02  0.2642966E+02  0.3505414E+02  0.4581624E+02
 0.7720000E+02 -0.5079345E+01 -0.3688384E+01 -0.2243752E+01 -0.8318952E+00  0.5891767E+00  0.2966762E+01  0.2109191E+01  0.9558404E+01  0.2656274E+01  0.1485270E+02  0.6224129E+01  0.1197548E+02  0.1885370E+02  0.2654472E+02  0.3521242E+02  0.4602701E+02
 0.7740000E+02 -0.5113991E+01 -0.3727402E+01 -0.2282043E+01 -0.8796368E+00  0.5840191E+00  0.2847689E+01  0.2201914E+01  0.9486030E+01  0.2703467E+01  0.1485980E+02  0.6241519E+01  0.1201554E+02  0.1892854E+02  0.2665833E+02  0.3536887E+02  0.4623546E+02
 0.7760000E+02 -0.5147418E+01 -0.3765446E+01 -0.2319606E+01 -0.9266062E+00  0.5790925E+00  0.2727185E+01  0.2296544E+01  0.9407614E+01  0.2757241E+01  0.1486484E+02  0.6258943E+01  0.1205483E+02  0.1900229E+02  0.2677051E+02  0.3552350E+02  0.4644160E+02
 0.7780000E+02 -0.5179624E+01 -0.3802516E+01 -0.2356444E+01 -0.9727818E+00  0.5743369E+00  0.2605608E+01  0.2392701E+01  0.9322905E+01  0.2817753E+01  0.1486793E+02  0.6276442E+01  0.1209336E+02  0.1907494E+02  0.2688124E+02  0.3567629E+02  0.4664542E+02
 0.7800000E+02 -0.5210612E+01 -0.3838612E+01 -0.2392562E+01 -0.1018144E+01  0.5696956E+00  0.2483324E+01  0.2490004E+01  0.9231646E+01  0.2885181E+01  0.1486919E+02  0.6294066E+01  0.1213111E+02  0.1914651E+02  0.2699054E+02  0.3582725E+02  0.4684691E+02
 0.7820000E+02 -0.5240382E+01 -0.3873736E+01 -0.2427963E+01 -0.1062675E+01  0.5651149E+00  0.2360698E+01  0.2588070E+01  0.9133577E+01  0.2959718E+01  0.1486869E+02  0.6311865E+01  0.1216811E+02  0.1921699E+02  0.2709841E+02  0.3597639E+02  0.4704609E+02
 0.7840000E+02 -0.5268936E+01 -0.3907888E+01 -0.2462650E+01 -0.1106358E+01  0.5605446E+00  0.2238099E+01  0.2686521E+01  0.9028439E+01  0.3041564E+01  0.1486649E+02  0.6329895E+01  0.1220435E+02  0.1928640E+02  0.2720484E+02  0.3612370E+02  0.4724296E+02
 0.7860000E+02 -0.5296278E+01 -0.3941071E+01 -0.2496628E+01 -0.1149179E+01  0.5559373E+00  0.2115887E+01  0.2784987E+01  0.8915985E+01  0.3130916E+01  0.1486264E+02  0.6348215E+01  0.1223984E+02  0.1935473E+02  0.2730986E+02  0.3626920E+02  0.4743751E+02
 0.7880000E+02 -0.5322409E+01 -0.3973288E+01 -0.2529900E+01 -0.1191127E+01  0.5512488E+00  0.1994418E+01  0.2883108E+01  0.8795984E+01  0.3227964E+01  0.1485717E+02  0.6366891E+01  0.1227459E+02  0.1942200E+02  0.2741345E+02  0.3641288E+02  0.4762975E+02
 0.7900000E+02 -0.5347335E+01 -0.4004540E+01 -0.2562472E+01 -0.1232190E+01  0.5464375E+00  0.1874033E+01  0.2980536E+01  0.8668233E+01  0.3332873E+01  0.1485008E+02  0.6385991E+01  0.1230860E+02  0.1948821E+02  0.2751563E+02  0.3655476E+02  0.4781970E+02
 0.7920000E+02 -0.5371058E+01 -0.4034832E+01 -0.2594347E+01 -0.1272359E+01  0.5414649E+00  0.1755059E+01  0.3076943E+01  0.8532565E+01  0.3445782E+01  0.1484138E+02  0.6405590E+01  0.1234188E+02  0.1955336E+02  0.2761641E+02  0.3669484E+02  0.4800735E+02
 0.7940000E+02 -0.5393583E+01 -0.4064166E+01 -0.2625530E+01 -0.1311627E+01  0.5362951E+00  0.1637806E+01  0.3172017E+01  0.8388861E+01  0.3566783E+01  0.1483105E+02  0.6425768E+01  0.1237443E+02  0.1961746E+02  0.2771580E+02  0.3683313E+02  0.4819273E+02
 0.7960000E+02 -0.5414916E+01 -0.4092547E+01 -0.2656025E+01 -0.1349988E+01  0.5308949E+00  0.1522562E+01  0.3265469E+01  0.8237060E+01  0.3695916E+01  0.1481907E+02  0.6446613E+01  0.1240626E+02  0.1968053E+02  0.2781380E+02  0.3696965E+02  0.4837584E+02
 0.7980000E+02 -0.5435061E+01 -0.4119979E+01 -0.2685836E+01 -0.1387439E+01  0.5252334E+00  0.1409593E+01  0.3357033E+01  0.8077171E+01  0.3833154E+01  0.1480539E+02  0.6468217E+01  0.1243737E+02  0.1974257E+02  0.2791042E+02  0.3710440E+02  0.4855670E+02
 0.8000000E+02 -0.5454025E+01 -0.4146466E+01 -0.2714968E+01 -0.1423976E+01  0.5192824E+00  0.1299142E+01  0.3446469E+01  0.7909286E+01  0.3978391E+01  0.1478996E+02  0.6490680E+01  0.1246779E+02  0.1980359E+02  0.2800568E+02  0.3723739E+02  0.4873531E+02
 0.8020000E+02 -0.5471813E+01 -0.4172014E+01 -0.2743427E+01 -0.1459598E+01  0.5130158E+00  0.1191425E+01  0.3533561E+01  0.7733589E+01  0.4131431E+01  0.1477271E+02  0.6514110E+01  0.1249750E+02  0.1986360E+02  0.2809959E+02  0.3736865E+02  0.4891169E+02
 0.8040000E+02 -0.5488431E+01 -0.4196628E+01 -0.2771215E+01 -0.1494304E+01  0.5064098E+00  0.1086633E+01  0.3618120E+01  0.7550365E+01  0.4291980E+01  0.1475358E+02  0.6538623E+01  0.1252653E+02  0.1992261E+02  0.2819215E+02  0.3749818E+02  0.4908587E+02
 0.8060000E+02 -0.5503887E+01 -0.4220313E+01 -0.2798339E+01 -0.1528098E+01  0.4994428E+00  0.9849302E+00  0.3699985E+01  0.7360007E+01  0.4459637E+01  0.1473245E+02  0.6564343E+01  0.1255487E+02  0.1998062E+02  0.2828339E+02  0.3762599E+02  0.4925785E+02
 0.8080000E+02 -0.5518187E+01 -0.4243074E+01 -0.2824802E+01 -0.1560980E+01  0.4920950E+00  0.8864547E+00  0.3779018E+01  0.7163024E+01  0.4633887E+01  0.1470925E+02  0.6591402E+01  0.1258254E+02  0.2003766E+02  0.2837330E+02  0.3775211E+02  0.4942765E+02
 0.8100000E+02 -0.5531338E+01 -0.4264918E+01 -0.2850609E+01 -0.1592955E+01  0.4843488E+00  0.7913201E+00  0.3855110E+01  0.6960036E+01  0.4814108E+01  0.1468384E+02  0.6619945E+01  0.1260954E+02  0.2009372E+02  0.2846191E+02  0.3787654E+02  0.4959529E+02
 0.8120000E+02 -0.5543348E+01 -0.4285851E+01 -0.2875765E+01 -0.1624027E+01  0.4761882E+00  0.6996149E+00  0.3928172E+01  0.6751777E+01  0.4999562E+01  0.1465611E+02  0.6650124E+01  0.1263589E+02  0.2014883E+02  0.2854923E+02  0.3799930E+02  0.4976079E+02
 0.8140000E+02 -0.5554224E+01 -0.4305878E+01 -0.2900275E+01 -0.1654202E+01  0.4675991E+00  0.6114047E+00  0.3998142E+01  0.6539082E+01  0.5189413E+01  0.1462591E+02  0.6682101E+01  0.1266158E+02  0.2020299E+02  0.2863527E+02  0.3812041E+02  0.4992416E+02
 0.8160000E+02 -0.5563974E+01 -0.4325006E+01 -0.2924143E+01 -0.1683486E+01  0.4585690E+00  0.5267333E+00  0.4064978E+01  0.6322878E+01  0.5382733E+01  0.1459309E+02  0.6716054E+01  0.1268664E+02  0.2025620E+02  0.2872005E+02  0.3823989E+02  0.5008543E+02
 0.8180000E+02 -0.5572606E+01 -0.4343242E+01 -0.2947373E+01 -0.1711888E+01  0.4490868E+00  0.4456242E+00  0.4128658E+01  0.6104167E+01  0.5578523E+01  0.1455749E+02  0.6752166E+01  0.1271106E+02  0.2030850E+02  0.2880357E+02  0.3835774E+02  0.5024462E+02
 0.8200000E+02 -0.5580128E+01 -0.4360591E+01 -0.2969970E+01 -0.1739415E+01  0.4391432E+00  0.3680824E+00  0.4189178E+01  0.5884005E+01  0.5775726E+01  0.1451892E+02  0.6790637E+01  0.1273486E+02  0.2035987E+02  0.2888586E+02  0.3847399E+02  0.5040175E+02
 0.8220000E+02 -0.5586548E+01 -0.4377062E+01 -0.2991940E+01 -0.1766077E+01  0.4287301E+00  0.2940963E+00  0.4246550E+01  0.5663479E+01  0.5973259E+01  0.1447719E+02  0.6831678E+01  0.1275804E+02  0.2041035E+02  0.2896693E+02  0.3858866E+02  0.5055684E+02
 0.8240000E+02 -0.5591875E+01 -0.4392661E+01 -0.3013286E+01 -0.1791882E+01  0.4178406E+00  0.2236390E+00  0.4300802E+01  0.5443683E+01  0.6170031E+01  0.1443210E+02  0.6875511E+01  0.1278061E+02  0.2045993E+02  0.2904678E+02  0.3870176E+02  0.5070990E+02
 0.8260000E+02 -0.5596118E+01 -0.4407395E+01 -0.3034013E+01 -0.1816842E+01  0.4064694E+00  0.1566708E+00  0.4351974E+01  0.5225692E+01  0.6364969E+01  0.1438342E+02  0.6922372E+01  0.1280259E+02  0.2050863E+02  0.2912545E+02  0.3881331E+02  0.5086097E+02
 0.8280000E+02 -0.5599284E+01 -0.4421270E+01 -0.3054125E+01 -0.1840967E+01  0.3946120E+00  0.9314016E-01  0.4400116E+01  0.5010536E+01  0.6557047E+01  0.1433092E+02  0.6972509E+01  0.1282398E+02  0.2055646E+02  0.2920294E+02  0.3892333E+02  0.5101006E+02
 0.8300000E+02 -0.5601383E+01 -0.4434295E+01 -0.3073628E+01 -0.1864269E+01  0.3822653E+00  0.3298567E-01  0.4445291E+01  0.4799183E+01  0.6745302E+01  0.1427436E+02  0.7026182E+01  0.1284478E+02  0.2060344E+02  0.2927926E+02  0.3903184E+02  0.5115720E+02
 0.8320000E+02 -0.5602424E+01 -0.4446476E+01 -0.3092525E+01 -0.1886759E+01  0.3694270E+00 -0.2386234E-01  0.4487566E+01  0.4592516E+01  0.6928855E+01  0.1421346E+02  0.7083662E+01  0.1286502E+02  0.2064957E+02  0.2935444E+02  0.3913886E+02  0.5130241E+02
 0.8340000E+02 -0.5602416E+01 -0.4457820E+01 -0.3110821E+01 -0.1908450E+01  0.3560961E+00 -0.7748052E-01  0.4527016E+01  0.4391319E+01  0.7106928E+01  0.1414797E+02  0.7145231E+01  0.1288469E+02  0.2069487E+02  0.2942848E+02  0.3924439E+02  0.5144571E+02
 0.8360000E+02 -0.5601368E+01 -0.4468336E+01 -0.3128521E+01 -0.1929355E+01  0.3422722E+00 -0.1279511E+00  0.4563720E+01  0.4196268E+01  0.7278850E+01  0.1407761E+02  0.7211180E+01  0.1290381E+02  0.2073934E+02  0.2950141E+02  0.3934848E+02  0.5158712E+02
 0.8380000E+02 -0.5599288E+01 -0.4478031E+01 -0.3145630E+01 -0.1949485E+01  0.3279559E+00 -0.1753607E+00  0.4597764E+01  0.4007923E+01  0.7444064E+01  0.1400208E+02  0.7281805E+01  0.1292238E+02  0.2078301E+02  0.2957324E+02  0.3945112E+02  0.5172668E+02
 0.8400000E+02 -0.5596187E+01 -0.4486911E+01 -0.3162151E+01 -0.1968854E+01  0.3131487E+00 -0.2197992E+00  0.4629234E+01  0.3826731E+01  0.7602132E+01  0.1392110E+02  0.7357409E+01  0.1294041E+02  0.2082589E+02  0.2964398E+02  0.3955235E+02  0.5186439E+02
 0.8420000E+02 -0.5592074E+01 -0.4494986E+01 -0.3178090E+01 -0.1987477E+01  0.2978529E+00 -0.2613590E+00  0.4658218E+01  0.3653025E+01  0.7752725E+01  0.1383438E+02  0.7438294E+01  0.1295792E+02  0.2086798E+02  0.2971365E+02  0.3965218E+02  0.5200030E+02
 0.8440000E+02 -0.5586959E+01 -0.4502262E+01 -0.3193450E+01 -0.2005365E+01  0.2820714E+00 -0.3001339E+00  0.4684805E+01  0.3487027E+01  0.7895627E+01  0.1374161E+02  0.7524761E+01  0.1297491E+02  0.2090930E+02  0.2978226E+02  0.3975063E+02  0.5213441E+02
 0.8460000E+02 -0.5580850E+01 -0.4508747E+01 -0.3208237E+01 -0.2022533E+01  0.2658079E+00 -0.3362182E+00  0.4709085E+01  0.3328865E+01  0.8030717E+01  0.1364253E+02  0.7617102E+01  0.1299139E+02  0.2094986E+02  0.2984984E+02  0.3984772E+02  0.5226676E+02
 0.8480000E+02 -0.5573758E+01 -0.4514450E+01 -0.3222455E+01 -0.2038996E+01  0.2490666E+00 -0.3697065E+00  0.4731147E+01  0.3178572E+01  0.8157967E+01  0.1353685E+02  0.7715597E+01  0.1300736E+02  0.2098967E+02  0.2991640E+02  0.3994348E+02  0.5239737E+02
 0.8500000E+02 -0.5565693E+01 -0.4519377E+01 -0.3236109E+01 -0.2054766E+01  0.2318526E+00 -0.4006931E+00  0.4751079E+01  0.3036106E+01  0.8277427E+01  0.1342433E+02  0.7820505E+01  0.1302284E+02  0.2102875E+02  0.2998195E+02  0.4003791E+02  0.5252627E+02
 0.8520000E+02 -0.5556664E+01 -0.4523538E+01 -0.3249204E+01 -0.2069858E+01  0.2141715E+00 -0.4292710E+00  0.4768967E+01  0.2901354E+01  0.8389215E+01  0.1330475E+02  0.7932061E+01  0.1303784E+02  0.2106710E+02  0.3004651E+02  0.4013105E+02  0.5265348E+02
 0.8540000E+02 -0.5546682E+01 -0.4526939E+01 -0.3261744E+01 -0.2084285E+01  0.1960292E+00 -0.4555322E+00  0.4784894E+01  0.2774148E+01  0.8493506E+01  0.1317790E+02  0.8050462E+01  0.1305236E+02  0.2110475E+02  0.3011009E+02  0.4022291E+02  0.5277902E+02
 0.8560000E+02 -0.5535756E+01 -0.4529590E+01 -0.3273733E+01 -0.2098063E+01  0.1774325E+00 -0.4795668E+00  0.4798944E+01  0.2654275E+01  0.8590521E+01  0.1304366E+02  0.8175861E+01  0.1306642E+02  0.2114170E+02  0.3017272E+02  0.4031351E+02  0.5290293E+02
 0.8580000E+02 -0.5523897E+01 -0.4531498E+01 -0.3285178E+01 -0.2111206E+01  0.1583887E+00 -0.5014632E+00  0.4811196E+01  0.2541486E+01  0.8680515E+01  0.1290192E+02  0.8308359E+01  0.1308002E+02  0.2117796E+02  0.3023441E+02  0.4040287E+02  0.5302522E+02
 0.8600000E+02 -0.5511115E+01 -0.4532671E+01 -0.3296082E+01 -0.2123726E+01  0.1389053E+00 -0.5213077E+00  0.4821725E+01  0.2435503E+01  0.8763773E+01  0.1275266E+02  0.8447991E+01  0.1309317E+02  0.2121356E+02  0.3029518E+02  0.4049102E+02  0.5314593E+02
 0.8620000E+02 -0.5497420E+01 -0.4533118E+01 -0.3306451E+01 -0.2135639E+01  0.1189906E+00 -0.5391843E+00  0.4830606E+01  0.2336031E+01  0.8840597E+01  0.1259592E+02  0.8594721E+01  0.1310587E+02  0.2124849E+02  0.3035503E+02  0.4057797E+02  0.5326507E+02
 0.8640000E+02 -0.5482823E+01 -0.4532847E+01 -0.3316290E+01 -0.2146958E+01  0.9865313E-01 -0.5551746E+00  0.4837910E+01  0.2242764E+01  0.8911300E+01  0.1243183E+02  0.8748429E+01  0.1311815E+02  0.2128278E+02  0.3041400E+02  0.4066375E+02  0.5338268E+02
 0.8660000E+02 -0.5467334E+01 -0.4531865E+01 -0.3325602E+01 -0.2157697E+01  0.7790210E-01 -0.5693578E+00  0.4843703E+01  0.2155389E+01  0.8976204E+01  0.1226062E+02  0.8908902E+01  0.1313000E+02  0.2131643E+02  0.3047209E+02  0.4074837E+02  0.5349879E+02
 0.8680000E+02 -0.5450964E+01 -0.4530183E+01 -0.3334394E+01 -0.2167870E+01  0.5674701E-01 -0.5818109E+00  0.4848050E+01  0.2073592E+01  0.9035628E+01  0.1208258E+02  0.9075833E+01  0.1314144E+02  0.2134946E+02  0.3052933E+02  0.4083186E+02  0.5361341E+02
 0.8700000E+02 -0.5433723E+01 -0.4527807E+01 -0.3342671E+01 -0.2177491E+01  0.3519786E-01 -0.5926082E+00  0.4851012E+01  0.1997063E+01  0.9089892E+01  0.1189816E+02  0.9248810E+01  0.1315248E+02  0.2138189E+02  0.3058572E+02  0.4091424E+02  0.5372658E+02
 0.8720000E+02 -0.5415621E+01 -0.4524746E+01 -0.3350437E+01 -0.2186574E+01  0.1326504E-01 -0.6018214E+00  0.4852647E+01  0.1925498E+01  0.9139306E+01  0.1170786E+02  0.9427318E+01  0.1316312E+02  0.2141371E+02  0.3064129E+02  0.4099553E+02  0.5383832E+02
 0.8740000E+02 -0.5396670E+01 -0.4521008E+01 -0.3357697E+01 -0.2195130E+01 -0.9040628E-02 -0.6095202E+00  0.4853010E+01  0.1858602E+01  0.9184174E+01  0.1151232E+02  0.9610739E+01  0.1317336E+02  0.2144496E+02  0.3069605E+02  0.4107575E+02  0.5394866E+02
 0.8760000E+02 -0.5376879E+01 -0.4516602E+01 -0.3364456E+01 -0.2203175E+01 -0.3170790E-01 -0.6157716E+00  0.4852152E+01  0.1796091E+01  0.9224788E+01  0.1131225E+02  0.9798358E+01  0.1318323E+02  0.2147563E+02  0.3075002E+02  0.4115492E+02  0.5405762E+02
 0.8780000E+02 -0.5356260E+01 -0.4511536E+01 -0.3370720E+01 -0.2210720E+01 -0.5472515E-01 -0.6206403E+00  0.4850122E+01  0.1737693E+01  0.9261427E+01  0.1110846E+02  0.9989374E+01  0.1319273E+02  0.2150574E+02  0.3080321E+02  0.4123307E+02  0.5416523E+02
 0.8800000E+02 -0.5334822E+01 -0.4505817E+01 -0.3376493E+01 -0.2217779E+01 -0.7808033E-01 -0.6241888E+00  0.4846966E+01  0.1683150E+01  0.9294360E+01  0.1090184E+02  0.1018291E+02  0.1320186E+02  0.2153530E+02  0.3085564E+02  0.4131020E+02  0.5427151E+02
 0.8820000E+02 -0.5312576E+01 -0.4499454E+01 -0.3381781E+01 -0.2224364E+01 -0.1017610E+00 -0.6264774E+00  0.4842727E+01  0.1632217E+01  0.9323839E+01  0.1069333E+02  0.1037803E+02  0.1321063E+02  0.2156433E+02  0.3090733E+02  0.4138635E+02  0.5437650E+02
 0.8840000E+02 -0.5289532E+01 -0.4492455E+01 -0.3386587E+01 -0.2230488E+01 -0.1257544E+00 -0.6275643E+00  0.4837444E+01  0.1584662E+01  0.9350104E+01  0.1048391E+02  0.1057377E+02  0.1321906E+02  0.2159283E+02  0.3095829E+02  0.4146153E+02  0.5448022E+02
 0.8860000E+02 -0.5265700E+01 -0.4484827E+01 -0.3390917E+01 -0.2236162E+01 -0.1500473E+00 -0.6275056E+00  0.4831154E+01  0.1540269E+01  0.9373381E+01  0.1027457E+02  0.1076913E+02  0.1322715E+02  0.2162082E+02  0.3100854E+02  0.4153576E+02  0.5458268E+02
 0.8880000E+02 -0.5241091E+01 -0.4476579E+01 -0.3394775E+01 -0.2241398E+01 -0.1746262E+00 -0.6263554E+00  0.4823893E+01  0.1498835E+01  0.9393881E+01  0.1006631E+02  0.1096312E+02  0.1323490E+02  0.2164831E+02  0.3105809E+02  0.4160905E+02  0.5468392E+02
 0.8900000E+02 -0.5215714E+01 -0.4467718E+01 -0.3398166E+01 -0.2246208E+01 -0.1994771E+00 -0.6241660E+00  0.4815692E+01  0.1460171E+01  0.9411804E+01  0.9860099E+01  0.1115479E+02  0.1324233E+02  0.2167530E+02  0.3110695E+02  0.4168144E+02  0.5478396E+02
 0.8920000E+02 -0.5189579E+01 -0.4458251E+01 -0.3401095E+01 -0.2250603E+01 -0.2245858E+00 -0.6209879E+00  0.4806582E+01  0.1424100E+01  0.9427336E+01  0.9656843E+01  0.1134323E+02  0.1324944E+02  0.2170182E+02  0.3115515E+02  0.4175294E+02  0.5488282E+02
 0.8940000E+02 -0.5162695E+01 -0.4448185E+01 -0.3403566E+01 -0.2254594E+01 -0.2499376E+00 -0.6168697E+00  0.4796589E+01  0.1390459E+01  0.9440649E+01  0.9457400E+01  0.1152759E+02  0.1325624E+02  0.2172787E+02  0.3120268E+02  0.4182355E+02  0.5498052E+02
 0.8960000E+02 -0.5135073E+01 -0.4437528E+01 -0.3405584E+01 -0.2258192E+01 -0.2755177E+00 -0.6118586E+00  0.4785739E+01  0.1359095E+01  0.9451906E+01  0.9262542E+01  0.1170711E+02  0.1326273E+02  0.2175345E+02  0.3124958E+02  0.4189332E+02  0.5507709E+02
 0.8980000E+02 -0.5106721E+01 -0.4426287E+01 -0.3407152E+01 -0.2261407E+01 -0.3013109E+00 -0.6060000E+00  0.4774054E+01  0.1329870E+01  0.9461256E+01  0.9072946E+01  0.1188111E+02  0.1326893E+02  0.2177859E+02  0.3129585E+02  0.4196223E+02  0.5517255E+02
 0.9000000E+02 -0.5077649E+01 -0.4414468E+01 -0.3408275E+01 -0.2264249E+01 -0.3273015E+00 -0.5993379E+00  0.4761556E+01  0.1302653E+01  0.9468840E+01  0.8889193E+01  0.1204901E+02  0.1327483E+02  0.2180328E+02  0.3134150E+02  0.4203033E+02  0.5526691E+02
 0.9020000E+02 -0.5047865E+01 -0.4402078E+01 -0.3408956E+01 -0.2266727E+01 -0.3534739E+00 -0.5919149E+00  0.4748264E+01  0.1277325E+01  0.9474786E+01  0.8711759E+01  0.1221036E+02  0.1328045E+02  0.2182755E+02  0.3138654E+02  0.4209761E+02  0.5536020E+02
 0.9040000E+02 -0.5017378E+01 -0.4389124E+01 -0.3409201E+01 -0.2268852E+01 -0.3798119E+00 -0.5837722E+00  0.4734195E+01  0.1253779E+01  0.9479214E+01  0.8541016E+01  0.1236477E+02  0.1328579E+02  0.2185139E+02  0.3143100E+02  0.4216410E+02  0.5545243E+02
 0.9060000E+02 -0.4986198E+01 -0.4375612E+01 -0.3409011E+01 -0.2270633E+01 -0.4062994E+00 -0.5749496E+00  0.4719364E+01  0.1231912E+01  0.9482237E+01  0.8377237E+01  0.1251198E+02  0.1329086E+02  0.2187482E+02  0.3147487E+02  0.4222980E+02  0.5554363E+02
 0.9080000E+02 -0.4954331E+01 -0.4361547E+01 -0.3408392E+01 -0.2272077E+01 -0.4329199E+00 -0.5654857E+00  0.4703785E+01  0.1211634E+01  0.9483956E+01  0.8220599E+01  0.1265183E+02  0.1329565E+02  0.2189784E+02  0.3151817E+02  0.4229474E+02  0.5563382E+02
 0.9100000E+02 -0.4921788E+01 -0.4346936E+01 -0.3407347E+01 -0.2273195E+01 -0.4596567E+00 -0.5554181E+00  0.4687470E+01  0.1192861E+01  0.9484467E+01  0.8071191E+01  0.1278422E+02  0.1330019E+02  0.2192046E+02  0.3156091E+02  0.4235893E+02  0.5572300E+02
 0.9120000E+02 -0.4888575E+01 -0.4331785E+01 -0.3405879E+01 -0.2273994E+01 -0.4864930E+00 -0.5447829E+00  0.4670430E+01  0.1175515E+01  0.9483858E+01  0.7929025E+01  0.1290915E+02  0.1330447E+02  0.2194269E+02  0.3160310E+02  0.4242237E+02  0.5581120E+02
 0.9140000E+02 -0.4854701E+01 -0.4316099E+01 -0.3403991E+01 -0.2274482E+01 -0.5134121E+00 -0.5336154E+00  0.4652673E+01  0.1159529E+01  0.9482211E+01  0.7794041E+01  0.1302669E+02  0.1330849E+02  0.2196454E+02  0.3164475E+02  0.4248509E+02  0.5589843E+02
 0.9160000E+02 -0.4820174E+01 -0.4299884E+01 -0.3401688E+01 -0.2274667E+01 -0.5403967E+00 -0.5219497E+00  0.4634206E+01  0.1144838E+01  0.9479600E+01  0.7666123E+01  0.1313694E+02  0.1331227E+02  0.2198601E+02  0.3168587E+02  0.4254709E+02  0.5598470E+02
